2025-12-02 20:20:37 | INFO     | ======================================================================
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(926,1061) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(890,1061) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(854,1061) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(818,1061) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(716,1060) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(590,1060) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1217,1059) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1082,1058) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(980,1058) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1125,1057) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1324,1056) size=4x1 aspect=4.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1114,1056) size=3x1 aspect=3.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1329,1055) size=3x2 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1293,1055) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1083,1055) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1291,1054) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1099,1054) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(988,1054) size=4x2 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(847,1054) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(793,1054) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1293,1053) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1171,1053) size=2x4 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1135,1053) size=2x3 aspect=0.67
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1044,1053) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1028,1053) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(955,1053) size=3x2 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(919,1053) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(884,1053) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(838,1053) size=5x5 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1259,1052) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1239,1052) size=2x4 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(844,1052) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(824,1052) size=6x7 aspect=0.86
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 6 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(736,1052) size=9x9 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 9 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(726,1052) size=5x9 aspect=0.56
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(719,1052) size=5x9 aspect=0.56
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(709,1052) size=5x9 aspect=0.56
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(702,1052) size=3x9 aspect=0.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(596,1052) size=12x9 aspect=1.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 12 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(578,1052) size=11x9 aspect=1.22
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 11 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(907,1051) size=6x4 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 6 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1404,1050) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(897,1050) size=5x8 aspect=0.62
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(515,1050) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1234,1049) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1115,1049) size=9x6 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 9 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(838,1049) size=7x2 aspect=3.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 7 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1319,1048) size=13x7 aspect=1.86
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 13 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1258,1048) size=4x3 aspect=1.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1120,1048) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1296,1047) size=5x4 aspect=1.25
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1287,1047) size=3x4 aspect=0.75
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1260,1047) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(982,1047) size=7x9 aspect=0.78
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 7 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1317,1046) size=5x1 aspect=5.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1263,1046) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1258,1046) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1237,1046) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1225,1046) size=2x3 aspect=0.67
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1284,1045) size=3x2 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(990,1045) size=4x7 aspect=0.57
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(986,1045) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1265,1044) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1230,1044) size=3x5 aspect=0.60
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1186,1044) size=16x18 aspect=0.89
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 16 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1028,1044) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1015,1044) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1003,1044) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(975,1044) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(968,1044) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(876,1044) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1304,1043) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1235,1043) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1084,1043) size=11x17 aspect=0.65
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 11 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1321,1042) size=10x3 aspect=3.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 10 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1229,1042) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1015,1042) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1057,1041) size=2x4 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1263,1040) size=10x6 aspect=1.67
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 10 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1049,1040) size=4x8 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1017,1040) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1393,1039) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1057,1039) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1053,1039) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(526,1039) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1233,1038) size=5x2 aspect=2.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1022,1038) size=5x6 aspect=0.83
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(987,1038) size=5x5 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(575,1038) size=139x2 aspect=69.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: height 2 < 10
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(969,1037) size=4x6 aspect=0.67
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1048,1036) size=5x4 aspect=1.25
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1027,1036) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(948,1035) size=10x11 aspect=0.91
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 10 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(932,1034) size=20x21 aspect=0.95
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 20 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(942,1034) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1088,1033) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1006,1033) size=20x11 aspect=1.82
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 20 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1380,1032) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1091,1032) size=12x7 aspect=1.71
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 12 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(825,1032) size=26x20 aspect=1.30
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 26 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(539,1032) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1340,1030) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1217,1030) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1186,1029) size=16x9 aspect=1.78
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 16 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1366,1028) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(553,1028) size=1x2 aspect=0.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1355,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1178,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1142,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1106,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1070,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1034,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(998,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(962,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(926,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(890,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(854,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(818,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(564,1027) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1339,1026) size=3x2 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1237,1026) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1217,1026) size=3x2 aspect=1.50
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(743,1026) size=5x9 aspect=0.56
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(729,1026) size=10x9 aspect=1.11
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 10 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(722,1026) size=3x9 aspect=0.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 3 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1294,1021) size=5x3 aspect=1.67
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 5 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1267,1014) size=26x1 aspect=26.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 26 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1082,1012) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1078,1012) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1048,1012) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1193,1011) size=2x2 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1136,1011) size=4x3 aspect=1.33
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1204,1010) size=4x4 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 4 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1142,1010) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1045,1010) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1139,1009) size=2x1 aspect=2.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 2 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1136,1008) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1039,1008) size=1x1 aspect=1.00
2025-12-02 20:20:37 | DEBUG    |       ✗ Rejected: width 1 < 30
2025-12-02 20:20:37 | DEBUG    |     Contour: pos=(1078,1007) size=3x4 aspect=0.75
